,ID,BIRTH_YEAR,LATINO_DUM,RACE,RACE_TEXT,SEX,SEX_ORIENT,LI1_POINTLESS,LI2_PARENTSSAIDSO,LI3_FORCEDBYPARENTS,LI4_FORCEDBYTEACHERS,LI5_NOSCHOOL,LI6_PROMISEDGIFTS,LI7_AVOIDSCOLDING,PEI1_LOOKBETTER,PEI2_GETBETTERGRADE,PEI3_LOOKHARDWORKER,PEI4_PERFORMBETTER,PEI5_NOTLOOKINCOMPETENT,PEI6_PROVESMART,PEI7_NOTFEELFAILURE,PGI1_NOTLEARNWELL_,PGI2_MISTAKE,PGI3_NOTFINISHHW,IDI1_VALUELEARNING,IDI2_IMPFORGOALS,IDI3_IMPSTUDYCONSISTENTLY,IDI4_TOREACHFOALS,INI1_KNOWPURPOSE,INI2_UNDERSTANDMYSELF,INI3_DEFINEINTERESTS,INI4_OVERCOMECHALLENGES,INI5_GETCONFIDENCE,INI6_FINDPURPOSE,INI7_TOHELPOTHERS,INI8_FINDWORLD,INI9_FINDCAREERS,INI10_GETDESIRETOLEARN,INI11_WANNALEARN,CHECK1,EAA1,EAA2,EAA3,EAA4,EAA5,EAA6,EAA7,EAA8,EAA9,EAA10,EAA11,EAA12,EAA13,CS1,CS2,CS3,CS4,CS5,CS6,CS7,CS8,CS9,CHECK2,PER1,PER2,PER3,PER4,PER5,MA1,MA2,MA3,MA4,MA5,MA6,MA7,MA8,MA9,CHECK3,SA1,SA2,SA3,SA4,SA5,SA6,SA7,SA8,SA9,SA10,TA1,TA2,TA3,TA4,TA5,TA6,TA7,TA8,TA9,TA10,CHOICE,TYPE_OF_TASK,ATITUDE_TOWARDS_MATH,GOOD_AT_MATH,JOY_MIN,JOY_MAX,JOY_MEAN,JOY_FRE,ANX_MIN,ANX_MAX,ANX_MEAN,ANX_FRE,JOY_PERCENTAGE,ANXIETY_PERCENTAGE,N_H,N_M,N_L,N_WRONG,AVGSCORE,TOTALSCORE,STATE,ATITUDE_TOWARDS_LITERACY,GOOD_AT_LITERACY,SUMSCORE,RT,TIME_SELF_RELIENCE,TIME_HELP_SEEKING,TIME_LOW_PERSIS,VEC_VARIABLES
80,5146,2001,N_latino,White,NA,Female,straight,Vdisagree,disagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,agree,disagree,disagree,agree,agree,agree,Vdisagree,Vagree,agree,disagree,Vagree,agree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,agree,Vagree,Vagree,agree,Vagree,agree,agree,pass,Vagree,Vdisagree,Vdisagree,disagree,agree,Vagree,disagree,agree,disagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vagree,agree,disagree,agree,Vagree,disagree,Vagree,Vagree,agree,pass,agree,agree,Vagree,disagree,Vagree,lowA,someA,lowA,someA,moderateA,lowA,lowA,someA,lowA,pass,verymuch,notatall,verymuch,notatall,notatall,notatall,notatall,verymuch,notatall,verymuch,sometimes,often,never,never,sometimes,sometimes,always,never,always,sometimes,Y_Choice,1,1,1,0,0,0,0,46,56,51,2,0,1.83,0,5,0,5,1,5,online,0,0,20,21.68,0,201,0,NA
81,5002,1988,N_latino,White,NA,Female,straight,Vdisagree,Vdisagree,disagree,Vagree,Vdisagree,Vdisagree,Vagree,Vdisagree,agree,disagree,disagree,agree,Vagree,agree,Vagree,agree,Vagree,Vagree,Vagree,disagree,Vagree,Vagree,Vagree,Vagree,Vdisagree,Vagree,agree,Vagree,agree,Vagree,disagree,agree,fail,agree,Vdisagree,Vdisagree,disagree,Vdisagree,agree,Vdisagree,soso,disagree,disagree,disagree,agree,disagree,disagree,agree,Vdisagree,soso,Vagree,Vdisagree,disagree,Vagree,Vdisagree,pass,Vagree,agree,disagree,Vdisagree,Vagree,lowA,lowA,lowA,someA,lowA,lowA,lowA,moderateA,lowA,pass,moderately,somewhat,moderately,notatall,notatall,notatall,notatall,somewhat,notatall,verymuch,sometimes,never,often,often,sometimes,always,sometimes,always,often,sometimes,Y_Choice,1,1,1,57,99,93,40,21,99,73,71,11.14,19.78,9,2,0,11,1.818181818,20,online,2,1,14,18.96,197,99,0,NA
82,5068,2000,N_latino,White,NA,Female,straight,Vdisagree,soso,Vdisagree,agree,soso,Vdisagree,Vdisagree,soso,Vdisagree,soso,agree,soso,Vdisagree,Vagree,agree,disagree,agree,soso,agree,agree,Vagree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,pass,Vagree,disagree,Vdisagree,agree,agree,agree,agree,Vdisagree,soso,soso,soso,agree,agree,agree,Vagree,soso,agree,Vagree,agree,Vdisagree,agree,disagree,pass,Vagree,Vagree,disagree,agree,Vagree,someA,moderateA,moderateA,highA,highA,someA,someA,abitA,abitA,pass,somewhat,moderately,moderately,moderately,somewhat,moderately,somewhat,moderately,moderately,somewhat,sometimes,often,sometimes,never,sometimes,sometimes,often,never,always,sometimes,N_Choice,0,0,0,0,0,0,0,90,99,95,35,0,17.95,9,4,3,16,1.375,22,online,1,1,9,34.84,328,215,134,NA
83,5065,1994,N_latino,White,NA,Female,bi,disagree,disagree,disagree,soso,agree,Vdisagree,disagree,disagree,disagree,disagree,disagree,soso,soso,agree,agree,soso,agree,agree,agree,agree,Vagree,agree,agree,soso,agree,soso,agree,agree,agree,soso,agree,Vagree,pass,agree,disagree,disagree,agree,soso,agree,disagree,agree,disagree,disagree,soso,disagree,disagree,agree,disagree,Vdisagree,agree,Vagree,disagree,agree,Vagree,Vdisagree,pass,agree,agree,agree,agree,agree,someA,someA,lowA,someA,someA,lowA,moderateA,someA,someA,pass,somewhat,somewhat,somewhat,notatall,notatall,somewhat,somewhat,somewhat,notatall,somewhat,sometimes,often,sometimes,sometimes,often,sometimes,sometimes,sometimes,sometimes,never,Y_Choice,1,1,1,0,0,0,0,90,99,97,117,0,50.65,4,8,0,12,1.333333333,16,online,1,1,13,18.24,76,193,0,NA
84,5305,2000,N_latino,White,NA,Female,straight,Vdisagree,Vdisagree,disagree,Vdisagree,disagree,Vdisagree,disagree,soso,soso,soso,agree,agree,soso,disagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,agree,agree,Vagree,Vagree,Vagree,agree,Vagree,Vagree,Vagree,pass,Vagree,Vdisagree,Vdisagree,Vagree,Vdisagree,Vagree,Vdisagree,Vagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vagree,disagree,soso,agree,Vagree,soso,Vdisagree,Vagree,disagree,pass,Vagree,Vagree,Vagree,disagree,Vagree,lowA,abitA,lowA,highA,highA,lowA,lowA,abitA,moderateA,pass,moderately,somewhat,moderately,somewhat,notatall,notatall,somewhat,moderately,moderately,moderately,sometimes,often,never,never,often,never,always,never,always,always,N_Choice,0,0,1,65,74,69,2,90,99,96,163,0.3,24.55,2,7,1,10,1.1,11,online,1,1,15,54.72,143,755,5,NA
85,5293,1999,N_latino,White,NA,Male,straight,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,soso,disagree,soso,disagree,agree,Vdisagree,soso,soso,soso,disagree,soso,Vagree,Vagree,Vagree,Vagree,soso,disagree,Vagree,soso,agree,agree,agree,soso,soso,Vagree,pass,Vagree,Vdisagree,disagree,agree,disagree,Vagree,soso,disagree,disagree,disagree,agree,soso,disagree,soso,agree,disagree,Vdisagree,disagree,Vagree,disagree,soso,disagree,fail,Vagree,Vagree,disagree,agree,Vdisagree,lowA,lowA,lowA,lowA,lowA,lowA,lowA,lowA,lowA,pass,verymuch,somewhat,verymuch,notatall,notatall,notatall,notatall,somewhat,notatall,somewhat,sometimes,always,often,sometimes,often,sometimes,often,never,always,sometimes,Y_Choice,0,1,1,63,89,76,2,90,99,95,35,1.1,19.34,10,2,0,12,1.833333333,22,online,2,2,13,49.64,664,185,0,NA
86,5056,2001,N_latino,White,NA,Female,straight,disagree,Vdisagree,Vdisagree,soso,Vdisagree,Vdisagree,Vdisagree,agree,agree,soso,agree,agree,soso,agree,Vagree,Vagree,Vagree,Vagree,Vagree,agree,Vagree,agree,soso,Vagree,agree,Vagree,soso,agree,soso,agree,agree,Vagree,pass,Vagree,disagree,disagree,agree,soso,Vagree,soso,soso,soso,disagree,disagree,soso,soso,soso,soso,soso,soso,agree,soso,agree,soso,disagree,pass,agree,agree,agree,soso,agree,lowA,moderateA,lowA,abitA,someA,lowA,someA,highA,lowA,pass,verymuch,somewhat,verymuch,notatall,notatall,notatall,notatall,somewhat,notatall,moderately,sometimes,often,sometimes,never,often,sometimes,often,never,sometimes,sometimes,N_Choice,1,1,1,91,99,98,27,91,99,96,33,27.27,33.33,0,4,2,6,0.666666667,4,online,0,1,19,21.96,0,137,44,NA
87,4999,1996,N_latino,White,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,soso,agree,soso,agree,Vagree,soso,agree,agree,agree,agree,Vagree,Vagree,Vagree,Vagree,Vagree,agree,agree,Vagree,agree,agree,Vagree,agree,Vagree,Vagree,Vagree,pass,agree,disagree,Vdisagree,soso,disagree,Vagree,agree,soso,disagree,disagree,Vdisagree,Vdisagree,Vdisagree,agree,agree,agree,disagree,Vagree,agree,agree,agree,disagree,pass,agree,agree,disagree,disagree,Vagree,moderateA,abitA,someA,highA,abitA,someA,someA,highA,moderateA,pass,moderately,somewhat,somewhat,moderately,notatall,moderately,somewhat,somewhat,notatall,moderately,sometimes,sometimes,sometimes,sometimes,often,often,always,always,sometimes,often,Y_Choice,1,0,2,92,99,97,6,91,99,95,16,10.17,27.12,1,3,2,6,0.833333333,5,online,1,1,20,19.11538462,20,112,44,NA
88,5083,1985,N_latino,NA,NA,Female,straight,disagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,soso,soso,agree,soso,agree,soso,agree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,soso,Vagree,Vagree,agree,agree,Vagree,agree,Vagree,Vagree,Vagree,pass,agree,Vdisagree,disagree,Vagree,disagree,soso,soso,Vagree,Vdisagree,disagree,disagree,disagree,disagree,soso,agree,disagree,disagree,agree,disagree,disagree,soso,Vdisagree,pass,Vagree,Vagree,Vagree,agree,Vagree,lowA,moderateA,lowA,moderateA,moderateA,lowA,lowA,moderateA,lowA,pass,somewhat,moderately,somewhat,somewhat,notatall,moderately,somewhat,somewhat,moderately,somewhat,often,often,never,sometimes,often,sometimes,often,sometimes,often,sometimes,N_Choice,0,1,1,22,98,61,11,90,99,96,148,0.82,10.99,4,0,2,6,1.333333333,8,online,1,1,20,65.84615385,465,0,281,NA
89,5032,1977,Y_latino,White,NA,Female,straight,disagree,Vdisagree,Vdisagree,disagree,Vdisagree,Vdisagree,Vdisagree,disagree,disagree,Vdisagree,soso,disagree,soso,disagree,soso,disagree,Vdisagree,Vagree,disagree,agree,soso,agree,disagree,agree,agree,Vagree,disagree,agree,agree,disagree,agree,Vagree,pass,agree,disagree,soso,soso,disagree,soso,disagree,soso,disagree,disagree,disagree,disagree,disagree,agree,soso,disagree,agree,disagree,disagree,disagree,agree,Vdisagree,pass,agree,agree,disagree,agree,agree,lowA,lowA,lowA,lowA,someA,lowA,lowA,lowA,lowA,pass,moderately,somewhat,verymuch,notatall,notatall,notatall,notatall,moderately,somewhat,verymuch,never,always,never,never,sometimes,never,always,sometimes,always,never,Y_Choice,1,0,0,24,0,83,111,21,99,84,247,16.11,35.85,5,2,0,7,1.714285714,12,online,1,1,18,38.96,226,265,0,NA
90,5011,2000,N_latino,White,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,disagree,Vagree,disagree,agree,agree,agree,agree,agree,disagree,agree,Vagree,Vagree,Vagree,Vagree,Vagree,agree,Vagree,Vagree,Vagree,Vagree,Vagree,agree,Vagree,Vagree,Vagree,pass,Vagree,Vdisagree,Vdisagree,Vagree,disagree,Vagree,Vdisagree,Vagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,agree,disagree,agree,agree,agree,agree,disagree,soso,disagree,pass,Vagree,Vagree,Vagree,agree,Vagree,lowA,moderateA,lowA,lowA,someA,lowA,lowA,moderateA,lowA,pass,moderately,notatall,moderately,notatall,notatall,notatall,notatall,somewhat,somewhat,moderately,sometimes,often,sometimes,never,sometimes,sometimes,sometimes,never,sometimes,never,N_Choice,0,1,1,0,0,0,0,22,99,65,42,0,24.56,3,8,0,11,1.272727273,14,online,1,1,14,70.24,216,970,0,NA
91,5074,2001,Y_latino,White,NA,Female,bi,agree,agree,disagree,agree,agree,Vdisagree,soso,Vdisagree,Vdisagree,Vdisagree,Vdisagree,disagree,Vdisagree,agree,disagree,soso,agree,agree,agree,agree,agree,soso,soso,agree,agree,agree,soso,Vagree,soso,agree,soso,agree,pass,agree,disagree,disagree,Vdisagree,soso,agree,Vagree,disagree,agree,disagree,disagree,disagree,disagree,soso,disagree,soso,soso,soso,disagree,disagree,Vagree,Vdisagree,pass,agree,disagree,Vdisagree,disagree,disagree,lowA,moderateA,lowA,abitA,abitA,lowA,lowA,moderateA,someA,pass,moderately,notatall,moderately,somewhat,notatall,somewhat,somewhat,somewhat,notatall,somewhat,often,sometimes,always,often,sometimes,often,never,often,sometimes,often,Y_Choice,1,0,0,0,0,0,0,24,99,74,74,0,29.84,7,0,1,8,1.75,14,online,1,2,17,17.84,184,0,44,NA
92,5272,2001,N_latino,White,NA,Male,straight,Vdisagree,disagree,disagree,agree,disagree,Vdisagree,Vdisagree,soso,agree,soso,soso,agree,soso,Vdisagree,disagree,soso,agree,agree,Vagree,agree,Vagree,agree,soso,agree,agree,agree,Vdisagree,agree,soso,agree,agree,agree,pass,Vagree,disagree,Vdisagree,soso,Vdisagree,Vagree,soso,agree,soso,disagree,disagree,disagree,disagree,soso,soso,agree,disagree,Vagree,agree,soso,agree,agree,pass,agree,agree,disagree,disagree,agree,someA,someA,moderateA,someA,abitA,someA,moderateA,moderateA,lowA,pass,moderately,somewhat,moderately,notatall,notatall,notatall,notatall,moderately,notatall,moderately,sometimes,often,sometimes,never,often,sometimes,often,sometimes,often,sometimes,N_Choice,0,2,1,88,98,95,12,26,99,77,161,2.26,30.38,6,5,0,11,1.545454545,17,online,1,1,14,26.36,144,213,0,NA
93,5230,2001,N_latino,White,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,soso,soso,soso,soso,soso,agree,soso,agree,agree,Vagree,agree,Vagree,Vagree,Vagree,agree,Vagree,Vagree,Vagree,agree,Vagree,Vagree,agree,Vagree,Vagree,Vagree,pass,soso,Vdisagree,Vdisagree,Vagree,Vdisagree,Vagree,soso,Vagree,agree,Vdisagree,Vdisagree,Vdisagree,disagree,Vdisagree,Vdisagree,Vdisagree,Vagree,Vagree,Vdisagree,Vdisagree,soso,disagree,pass,Vagree,Vagree,soso,Vagree,Vagree,lowA,someA,lowA,someA,lowA,lowA,lowA,moderateA,lowA,pass,moderately,somewhat,moderately,somewhat,notatall,moderately,notatall,moderately,moderately,moderately,sometimes,often,sometimes,never,always,never,often,sometimes,sometimes,sometimes,N_Choice,1,0,1,87,87,87,1,91,99,98,50,0.26,12.95,0,0,14,14,0,0,online,1,1,11,18.16,0,0,300,NA
94,4912,1971,N_latino,Black,NA,Female,straight,Vdisagree,Vagree,agree,Vdisagree,soso,soso,soso,soso,soso,soso,agree,soso,soso,Vagree,Vagree,soso,agree,Vagree,Vagree,Vagree,Vagree,Vagree,soso,Vagree,Vagree,Vagree,Vagree,Vagree,agree,Vagree,agree,Vagree,pass,agree,Vdisagree,Vdisagree,Vagree,Vdisagree,Vdisagree,Vdisagree,agree,soso,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vagree,Vdisagree,soso,soso,agree,Vagree,Vdisagree,Vagree,soso,pass,Vagree,agree,agree,agree,agree,moderateA,highA,moderateA,highA,highA,moderateA,moderateA,highA,moderateA,pass,moderately,notatall,somewhat,notatall,notatall,notatall,notatall,verymuch,somewhat,verymuch,sometimes,always,never,never,sometimes,never,always,never,often,never,N_Choice,1,0,0,43,99,85,14,22,99,81,51,4.11,14.96,1,3,5,9,0.555555556,5,online,1,1,16,54.68,96,266,294,NA
95,5278,1998,Y_latino,AIAN,NA,Female,bi,Vdisagree,agree,Vagree,Vagree,soso,soso,Vagree,Vagree,Vagree,soso,Vagree,Vagree,Vagree,Vagree,agree,agree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,agree,Vagree,Vagree,Vagree,Vagree,pass,agree,Vdisagree,Vdisagree,Vagree,Vagree,Vdisagree,Vagree,Vagree,soso,Vdisagree,disagree,Vdisagree,Vdisagree,Vagree,Vagree,Vagree,Vdisagree,Vagree,Vagree,Vdisagree,Vagree,Vdisagree,pass,Vagree,Vagree,Vagree,Vdisagree,Vagree,highA,highA,moderateA,highA,highA,lowA,highA,highA,highA,pass,somewhat,verymuch,somewhat,verymuch,notatall,somewhat,notatall,somewhat,verymuch,notatall,always,sometimes,sometimes,never,always,always,always,never,sometimes,always,Y_Choice,0,0,1,27,99,83,32,21,100,74,113,5.27,18.62,20,0,2,22,1.818181818,40,online,2,1,3,41.04,903,0,60,NA
96,5284,2000,N_latino,White,NA,Male,straight,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,soso,soso,soso,agree,agree,soso,disagree,disagree,disagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,agree,Vagree,agree,Vagree,pass,Vagree,Vdisagree,Vdisagree,Vagree,disagree,agree,Vdisagree,agree,disagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,agree,Vagree,agree,disagree,Vagree,agree,disagree,Vagree,soso,pass,Vagree,Vagree,Vagree,Vagree,Vagree,lowA,lowA,lowA,someA,someA,lowA,lowA,someA,lowA,pass,verymuch,somewhat,verymuch,notatall,notatall,notatall,notatall,verymuch,somewhat,verymuch,never,often,never,never,never,sometimes,often,sometimes,often,sometimes,N_Choice,1,1,1,23,99,88,45,91,99,95,31,13.93,9.6,4,4,0,8,1.5,12,online,1,1,17,33.2,181,237,0,NA
97,4921,1999,N_latino,White,NA,Female,straight,Vdisagree,Vdisagree,disagree,disagree,soso,Vdisagree,Vdisagree,soso,agree,soso,disagree,agree,agree,Vagree,agree,soso,Vagree,agree,Vagree,Vagree,Vagree,Vagree,agree,agree,Vagree,agree,Vagree,Vagree,Vagree,agree,Vagree,Vagree,pass,Vagree,disagree,Vdisagree,Vagree,soso,agree,soso,agree,disagree,disagree,soso,soso,Vdisagree,agree,agree,agree,soso,agree,agree,disagree,agree,agree,pass,agree,agree,agree,agree,agree,moderateA,moderateA,moderateA,highA,highA,someA,someA,highA,someA,pass,somewhat,somewhat,somewhat,somewhat,somewhat,somewhat,somewhat,somewhat,somewhat,somewhat,never,sometimes,never,never,sometimes,sometimes,often,never,never,sometimes,Y_Choice,1,NA,NA,0,0,0,0,94,99,97,11,0,3.55,8,0,4,12,1.333333333,16,online,NA,NA,13,20.24,209,0,97,NA
98,5365,2000,N_latino,White,NA,Female,straight,Vdisagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,agree,disagree,soso,agree,agree,agree,disagree,Vdisagree,Vagree,Vagree,agree,agree,agree,agree,soso,agree,agree,Vagree,agree,Vagree,agree,soso,agree,Vagree,pass,agree,Vdisagree,Vdisagree,agree,disagree,Vagree,disagree,agree,disagree,Vdisagree,Vdisagree,Vdisagree,disagree,agree,agree,soso,soso,agree,soso,disagree,agree,disagree,pass,disagree,soso,agree,disagree,agree,lowA,moderateA,lowA,moderateA,moderateA,lowA,moderateA,moderateA,lowA,pass,notatall,verymuch,somewhat,verymuch,notatall,verymuch,verymuch,notatall,verymuch,notatall,often,sometimes,often,never,always,sometimes,sometimes,sometimes,sometimes,always,N_Choice,0,NA,NA,0,0,0,0,86,86,86,1,0,1.43,7,5,0,12,1.583333333,19,online,NA,NA,13,21.04,196,208,0,NA
99,4939,2001,N_latino,White,NA,Female,straight,Vdisagree,disagree,Vdisagree,disagree,disagree,Vdisagree,soso,disagree,soso,soso,soso,soso,agree,soso,soso,disagree,Vagree,agree,Vagree,agree,Vagree,Vagree,soso,agree,agree,agree,agree,agree,Vagree,Vagree,agree,agree,pass,agree,disagree,disagree,agree,disagree,agree,disagree,soso,soso,disagree,disagree,disagree,disagree,Vagree,disagree,Vdisagree,Vagree,Vagree,soso,soso,Vagree,soso,pass,agree,Vagree,agree,agree,Vagree,lowA,lowA,lowA,lowA,moderateA,lowA,lowA,lowA,lowA,pass,verymuch,notatall,verymuch,somewhat,notatall,notatall,somewhat,verymuch,notatall,moderately,sometimes,always,sometimes,never,sometimes,never,always,never,always,never,Y_Choice,0,1,1,23,99,72,14,30,99,82,84,1.53,9.19,4,8,0,12,1.333333333,16,online,2,1,13,46.88,224,632,0,NA
100,5314,1998,N_latino,White,NA,Male,straight,Vdisagree,Vagree,disagree,Vdisagree,Vdisagree,Vagree,agree,soso,Vdisagree,agree,Vagree,Vagree,Vagree,Vdisagree,agree,soso,agree,agree,Vagree,Vagree,agree,agree,agree,Vagree,Vagree,agree,Vagree,Vagree,Vagree,agree,Vagree,Vagree,pass,soso,soso,agree,soso,agree,soso,disagree,soso,soso,Vagree,Vagree,Vagree,agree,Vagree,Vagree,soso,soso,agree,soso,agree,agree,disagree,pass,agree,agree,agree,Vdisagree,Vagree,someA,moderateA,someA,abitA,highA,lowA,lowA,someA,someA,pass,verymuch,moderately,moderately,moderately,somewhat,somewhat,somewhat,moderately,somewhat,moderately,often,often,sometimes,never,always,never,often,never,often,often,N_Choice,0,1,2,0,0,0,0,29,99,62,54,0,31.4,10,5,1,16,1.5625,25,online,1,1,9,33.56,330,239,42,NA
101,5221,2000,N_latino,White,NA,Female,straight,Vdisagree,disagree,disagree,Vdisagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,soso,disagree,disagree,disagree,disagree,disagree,agree,agree,agree,Vagree,agree,agree,agree,soso,soso,agree,agree,soso,agree,disagree,agree,pass,Vagree,agree,disagree,Vagree,disagree,agree,disagree,disagree,Vdisagree,disagree,disagree,disagree,disagree,agree,soso,agree,soso,agree,agree,disagree,agree,disagree,pass,agree,agree,agree,agree,Vagree,lowA,abitA,lowA,highA,moderateA,lowA,someA,someA,someA,pass,somewhat,somewhat,somewhat,moderately,somewhat,somewhat,somewhat,somewhat,notatall,somewhat,sometimes,sometimes,sometimes,never,often,sometimes,sometimes,never,sometimes,often,N_Choice,1,0,2,0,0,0,0,56,99,84,12,0,8.28,3,1,0,4,1.75,7,online,1,1,21,9.48,44,15,0,NA
102,5179,2000,N_latino,Black,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,disagree,Vdisagree,soso,Vagree,agree,Vagree,Vagree,Vagree,agree,Vagree,Vagree,soso,agree,agree,Vagree,soso,Vagree,soso,soso,agree,agree,pass,Vagree,Vdisagree,Vdisagree,agree,Vdisagree,soso,agree,soso,soso,Vdisagree,Vdisagree,Vdisagree,Vdisagree,soso,Vdisagree,agree,soso,agree,soso,disagree,agree,Vdisagree,pass,Vagree,agree,soso,Vdisagree,Vagree,lowA,someA,moderateA,abitA,moderateA,lowA,someA,highA,moderateA,pass,verymuch,notatall,verymuch,somewhat,notatall,notatall,notatall,verymuch,somewhat,verymuch,sometimes,always,sometimes,never,sometimes,sometimes,always,never,always,sometimes,Y_Choice,1,0,1,93,94,93,2,82,99,94,69,0.33,11.26,10,0,0,10,2,20,online,1,1,15,22.88,308,0,0,NA
103,5080,2001,N_latino,White,NA,Female,straight,soso,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,disagree,agree,Vagree,agree,Vagree,agree,Vagree,agree,agree,Vagree,Vagree,agree,Vagree,Vagree,Vagree,soso,agree,soso,agree,Vagree,agree,Vagree,agree,agree,Vagree,agree,pass,Vagree,Vdisagree,Vdisagree,agree,disagree,soso,soso,disagree,Vdisagree,disagree,disagree,disagree,disagree,agree,disagree,agree,soso,agree,agree,disagree,Vagree,disagree,pass,Vagree,Vagree,Vagree,agree,Vagree,lowA,moderateA,lowA,moderateA,someA,lowA,lowA,abitA,someA,pass,somewhat,notatall,moderately,somewhat,notatall,notatall,notatall,somewhat,somewhat,verymuch,sometimes,always,never,never,sometimes,never,often,never,often,never,N_Choice,0,1,1,0,0,0,0,90,100,97,241,0,40.1,3,5,2,10,1.1,11,online,1,1,15,30.64,86,292,97,NA
104,5137,2001,N_latino,Black,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,disagree,Vdisagree,Vdisagree,disagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,agree,Vdisagree,disagree,disagree,Vdisagree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,Vagree,soso,Vagree,agree,agree,agree,disagree,pass,agree,disagree,disagree,Vdisagree,agree,Vagree,Vagree,agree,disagree,Vdisagree,disagree,disagree,disagree,disagree,Vdisagree,agree,disagree,Vagree,agree,Vdisagree,agree,Vdisagree,pass,agree,disagree,Vdisagree,agree,agree,moderateA,highA,lowA,highA,highA,lowA,someA,highA,abitA,pass,verymuch,notatall,verymuch,notatall,notatall,notatall,notatall,verymuch,somewhat,moderately,sometimes,often,sometimes,never,sometimes,sometimes,often,never,often,sometimes,Y_Choice,1,0,1,0,0,0,0,24,99,84,61,0,29.33,8,3,2,13,1.461538462,19,online,1,2,12,37.92,309,245,1,NA
105,5398,1991,N_latino,Black,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,agree,agree,Vagree,Vagree,Vagree,agree,agree,Vagree,Vagree,Vagree,Vagree,agree,Vagree,agree,Vagree,agree,Vagree,agree,agree,Vagree,agree,agree,agree,Vagree,agree,agree,pass,Vagree,disagree,disagree,disagree,disagree,Vagree,disagree,Vagree,disagree,disagree,agree,disagree,disagree,Vagree,agree,agree,agree,Vagree,disagree,Vdisagree,Vagree,agree,pass,disagree,disagree,disagree,Vdisagree,Vagree,highA,highA,highA,abitA,highA,highA,highA,highA,highA,pass,notatall,verymuch,notatall,moderately,verymuch,verymuch,verymuch,notatall,verymuch,notatall,sometimes,often,sometimes,sometimes,often,sometimes,often,often,sometimes,often,N_Choice,0,0,1,66,66,66,1,69,99,91,46,0.22,9.89,2,12,0,14,1.142857143,16,online,1,1,11,33.48,59,527,0,NA
106,5041,1988,N_latino,White,NA,Female,straight,disagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,disagree,agree,soso,Vagree,agree,soso,soso,agree,soso,Vagree,Vagree,agree,Vagree,Vagree,Vagree,agree,agree,Vagree,agree,soso,Vagree,agree,agree,agree,Vagree,pass,Vagree,Vdisagree,Vdisagree,Vagree,Vdisagree,Vagree,disagree,agree,Vdisagree,Vdisagree,disagree,Vdisagree,Vdisagree,agree,agree,soso,disagree,Vagree,Vagree,disagree,agree,disagree,pass,Vagree,Vagree,Vagree,agree,Vagree,lowA,someA,lowA,someA,moderateA,lowA,someA,moderateA,moderateA,pass,moderately,notatall,moderately,somewhat,notatall,notatall,notatall,moderately,somewhat,moderately,sometimes,often,never,never,sometimes,never,always,never,always,sometimes,Y_Choice,1,0,2,0,0,0,0,90,99,96,52,0,12.44,NA,NA,NA,NA,NA,NA,online,1,1,NA,NA,NA,NA,NA,NA
